ID,Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag,Record_Service_Type_Code,Record_Service_Type_Name,Company_Normalized,Location_Normalized,Address_Normalized,Location_Cluster_ID,Cluster_Record_Count,Cluster_Company_Count,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Companies,Cluster_Review_Required
882,UPS,Convenience Stores,Privada,Premises,Valencia,46008.0,Estanco 85,"Av. de Pérez Galdós, 100",39.47146106531828,-0.3925913466485637,UPS,Convenience stores,Private,Premises,Valencia,Estanco 85,"Av. de Pérez Galdós, 100",46008.0,,,,7,Convenience Store,UPS,ESTANCO 85,AV DE PEREZ GALDOS 100,VAL_LOC_000643,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
883,UPS,Convenience Stores,Privada,Premises,Valencia,46008.0,Joisfe,"C. del Historiador Sanchis Sivera, 24",39.46877815532482,-0.3873434644157755,UPS,Convenience stores,Private,Premises,Valencia,Joisfe,"C. del Historiador Sanchis Sivera, 24",46008.0,,,,7,Convenience Store,UPS,JOISFE,C DEL HISTORIADOR SANCHIS SIVERA 24,VAL_LOC_000452,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",6.18,1,High,Celeritas | Ctt Express | UPS,False
884,UPS,Convenience Stores,Privada,Premises,Valencia,46009.0,Fnx-El Trebol Del Turia,"Av. de Burjassot, 18",39.4837635680669,-0.3825116465391215,UPS,Convenience stores,Private,Premises,Valencia,Fnx-El Trebol Del Turia,"Av. de Burjassot, 18",46009.0,,,,7,Convenience Store,UPS,FNX EL TREBOL DEL TURIA,AV DE BURJASSOT 18,VAL_LOC_000644,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
885,UPS,Locker,Privada,Bus Station,Valencia,46009.0,Est Alsa Valencia,"Av. de Menéndez Pidal, 11",39.481115771587874,-0.3865498073615637,UPS,Lockers,Private,Bus station,Valencia,Est Alsa Valencia,"Av. de Menéndez Pidal, 11",46009.0,,,,1,Locker,UPS,EST ALSA VALENCIA,AV DE MENENDEZ PIDAL 11,VAL_LOC_000327,2,2,True,False,False,False,False,False,False,False,1,Locker only,3,"Multiple companies, single service",11.69,1,High,SEUR | UPS,False
886,UPS,Locker,Privada,Supermarket,Valencia,46009.0,Lidl Cl Sagunto Vlc,"C. de Sagunto, 118",39.48719591258512,-0.3749488956384582,UPS,Lockers,Private,Supermarket,Valencia,Lidl Cl Sagunto Vlc,"C. de Sagunto, 118",46009.0,,,,1,Locker,UPS,LIDL CL SAGUNTO VLC,C DE SAGUNTO 118,VAL_LOC_000645,2,2,True,False,True,False,False,False,False,False,7,Multiple services,4,"Multiple companies, multiple services",7.81,1,High,Pudo | UPS,False
887,UPS,Convenience Stores,Privada,Kiosk,Valencia,46009.0,Kiosko La Union,"C. Ministro Luis Mayans, 44",39.488276484779625,-0.3707209218817872,UPS,Convenience stores,Private,Kiosk,Valencia,Kiosko La Union,"C. Ministro Luis Mayans, 44",46009.0,,,,7,Convenience Store,UPS,KIOSKO LA UNION,C MINISTRO LUIS MAYANS 44,VAL_LOC_000410,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.16,1,High,Dhl | UPS,False
888,UPS,Convenience Stores,Privada,Premises,Valencia,46009.0,Fnx-La Suerte De Las Hadas,"C. Bilbao, 59",39.48989078062138,-0.3715825507726075,UPS,Convenience stores,Private,Premises,Valencia,Fnx-La Suerte De Las Hadas,"C. Bilbao, 59",46009.0,,,,7,Convenience Store,UPS,FNX LA SUERTE DE LAS HADAS,C BILBAO 59,VAL_LOC_000646,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
889,UPS,Convenience Stores,Privada,Premises,Valencia,46010.0,Libreria Tirant Lo Blanch Artes Gra,"C. Artes Gráficas, 14",39.47673552704735,-0.3622150875102676,UPS,Convenience stores,Private,Premises,Valencia,Libreria Tirant Lo Blanch Artes Gra,"C. Artes Gráficas, 14",46010.0,,,,7,Convenience Store,UPS,LIBRERIA TIRANT LO BLANCH ARTES GRA,C ARTES GRAFICAS 14,VAL_LOC_000186,4,3,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",14.8,1,High,Amazon | SEUR | UPS,False
890,UPS,Convenience Stores,Privada,Kiosk,Valencia,46010.0,Fnx-Kiosko Mestalla,"C. Micer Mascó, 19",39.47574864067606,-0.3619646581809045,UPS,Convenience stores,Private,Kiosk,Valencia,Fnx-Kiosko Mestalla,"C. Micer Mascó, 19",46010.0,,,,7,Convenience Store,UPS,FNX KIOSKO MESTALLA,C MICER MASCO 19,VAL_LOC_000089,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",16.76,2,Medium,Amazon | InPost | UPS,False
891,UPS,Convenience Stores,Privada,Premises,Valencia,46010.0,Fnx-Loterias La Trinitat,"C. Pintor Vilar, 1",39.48252859696731,-0.3713964523004213,UPS,Convenience stores,Private,Premises,Valencia,Fnx-Loterias La Trinitat,"C. Pintor Vilar, 1",46010.0,,,,7,Convenience Store,UPS,FNX LOTERIAS LA TRINITAT,C PINTOR VILAR 1,VAL_LOC_000190,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",4.12,1,High,Amazon | Celeritas | Ctt Express | UPS,False
892,UPS,Convenience Stores,Privada,Premises,Valencia,46010.0,Fnx-Loterias Vimas,"C. Alboraya, 48",39.48470993245217,-0.3691307973090795,UPS,Convenience stores,Private,Premises,Valencia,Fnx-Loterias Vimas,"C. Alboraya, 48",46010.0,,,,7,Convenience Store,UPS,FNX LOTERIAS VIMAS,C ALBORAYA 48,VAL_LOC_000465,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.92,1,High,Celeritas | Ctt Express | UPS,False
893,UPS,Convenience Stores,Privada,Premises,Valencia,46010.0,Planta Loca Shop,"C. Alboraya, 45",39.484709092060456,-0.369436323417076,UPS,Convenience stores,Private,Premises,Valencia,Planta Loca Shop,"C. Alboraya, 45",46010.0,,,,7,Convenience Store,UPS,PLANTA LOCA SHOP,C ALBORAYA 45,VAL_LOC_000406,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",0.47,1,High,Dhl | UPS,False
894,UPS,Convenience Stores,Privada,Premises,Valencia,46011.0,Yobo,"Av. de la Malvarrosa, 64",39.47988938529938,-0.3279254541785851,UPS,Convenience stores,Private,Premises,Valencia,Yobo,"Av. de la Malvarrosa, 64",46011.0,,,,7,Convenience Store,UPS,YOBO,AV DE LA MALVARROSA 64,VAL_LOC_000647,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
895,UPS,Convenience Stores,Privada,Premises,Valencia,46011.0,Expendeduria De Tabacos N 164,"C. del Stmo. Cristo del Grao, 3",39.461052191994845,-0.3345889358371134,UPS,Convenience stores,Private,Premises,Valencia,Expendeduria De Tabacos N 164,"C. del Stmo. Cristo del Grao, 3",46011.0,,,,7,Convenience Store,UPS,EXPENDEDURIA DE TABACOS N 164,C DEL STMO CRISTO DEL GRAO 3,VAL_LOC_000428,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",2.61,1,High,Dhl | UPS,False
896,UPS,Convenience Stores,Privada,Premises,Valencia,46012.0,L Arca Dels Blavets,"C/ de Mossèn Cuenca, 28",39.42240993760495,-0.337963323728413,UPS,Convenience stores,Private,Premises,Valencia,L Arca Dels Blavets,"C/ de Mossèn Cuenca, 28",46012.0,,,,7,Convenience Store,UPS,L ARCA DELS BLAVETS,C DE MOSSEN CUENCA 28,VAL_LOC_000468,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",9.62,1,High,Celeritas | Ctt Express | UPS,False
897,UPS,Convenience Stores,Privada,Premises,Valencia,46013.0,Kanguro Bar San Luis,"C. Ángel Villena, 6",39.448588629833246,-0.3674469668893684,UPS,Convenience stores,Private,Premises,Valencia,Kanguro Bar San Luis,"C. Ángel Villena, 6",46013.0,,,,7,Convenience Store,UPS,KANGURO BAR SAN LUIS,C ANGEL VILLENA 6,VAL_LOC_000648,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
898,UPS,Locker,Privada,Mall,Valencia,46013.0,CC El Saler,"Av. Autopista del Saler, 16",39.45315272102342,-0.3549630181555863,UPS,Lockers,Private,Mall,Valencia,CC El Saler,"Av. Autopista del Saler, 16",46013.0,,,,1,Locker,UPS,CC EL SALER,AV AUTOPISTA DEL SALER 16,VAL_LOC_000649,1,1,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,UPS,False
899,UPS,Convenience Stores,Privada,Premises,Valencia,46013.0,Fnx-Estanco Ciudad De La Justicia,"C. del Poeta Josep Cervera i Grífol, 12",39.45467524394152,-0.3575793609402116,UPS,Convenience stores,Private,Premises,Valencia,Fnx-Estanco Ciudad De La Justicia,"C. del Poeta Josep Cervera i Grífol, 12",46013.0,,,,7,Convenience Store,UPS,FNX ESTANCO CIUDAD DE LA JUSTICIA,C DEL POETA JOSEP CERVERA I GRIFOL 12,VAL_LOC_000469,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",28.45,2,Medium,Celeritas | Ctt Express | Nacex | UPS,False
900,UPS,Convenience Stores,Privada,Premises,Valencia,46014.0,Zafiro Tours,"C. de Emilio Lluch, 18",39.462158539738304,-0.402482850470554,UPS,Convenience stores,Private,Premises,Valencia,Zafiro Tours,"C. de Emilio Lluch, 18",46014.0,,,,7,Convenience Store,UPS,ZAFIRO TOURS,C DE EMILIO LLUCH 18,VAL_LOC_000650,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
901,UPS,Convenience Stores,Privada,Kiosk,Valencia,46014.0,Fnx-Kiosko De La Suerte Mc Yanguez,"C. del Archiduque Carlos, 111",39.4611570085845,-0.399141089362384,UPS,Convenience stores,Private,Kiosk,Valencia,Fnx-Kiosko De La Suerte Mc Yanguez,"C. del Archiduque Carlos, 111",46014.0,,,,7,Convenience Store,UPS,FNX KIOSKO DE LA SUERTE MC YANGUEZ,C DEL ARCHIDUQUE CARLOS 111,VAL_LOC_000219,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",18.44,2,Medium,Amazon | Ctt Express | Nacex | UPS,False
902,UPS,Convenience Stores,Privada,Premises,Valencia,46014.0,Multiservicios Llum,"Av. Marconi, 21",39.46754380647374,-0.4143651019173197,UPS,Convenience stores,Private,Premises,Valencia,Multiservicios Llum,"Av. Marconi, 21",46014.0,,,,7,Convenience Store,UPS,MULTISERVICIOS LLUM,AV MARCONI 21,VAL_LOC_000540,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",8.24,1,High,Ctt Express | UPS,False
903,UPS,Convenience Stores,Privada,Kiosk,Valencia,46014.0,Kiosco Pardo,"C. Alcácer, 9",39.47103555126864,-0.4079373955170365,UPS,Convenience stores,Private,Kiosk,Valencia,Kiosco Pardo,"C. Alcácer, 9",46014.0,,,,7,Convenience Store,UPS,KIOSCO PARDO,C ALCACER 9,VAL_LOC_000651,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
904,UPS,Convenience Stores,Privada,Premises,Valencia,46015.0,Estanco 144,"Carrer del Garbí, 34",39.49184967580989,-0.3962154078812488,UPS,Convenience stores,Private,Premises,Valencia,Estanco 144,"Carrer del Garbí, 34",46015.0,,,,7,Convenience Store,UPS,ESTANCO 144,CARRER DEL GARBI 34,VAL_LOC_000652,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
905,UPS,Convenience Stores,Privada,Kiosk,Valencia,46015.0,Fnx Kiosco Avenida,"Av. de Burjassot, 273",39.49687474959634,-0.3978855144747104,UPS,Convenience stores,Private,Kiosk,Valencia,Fnx Kiosco Avenida,"Av. de Burjassot, 273",46015.0,,,,7,Convenience Store,UPS,FNX KIOSCO AVENIDA,AV DE BURJASSOT 273,VAL_LOC_000653,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
906,UPS,Locker,Privada,Supermarket,Valencia,46015.0,Lidl Maestro Rodrig,"Av. del Maestro Rodrigo, 41",39.48180077842572,-0.4014042364557574,UPS,Lockers,Private,Supermarket,Valencia,Lidl Maestro Rodrig,"Av. del Maestro Rodrigo, 41",46015.0,,,,1,Locker,UPS,LIDL MAESTRO RODRIG,AV DEL MAESTRO RODRIGO 41,VAL_LOC_000654,2,2,True,False,True,False,False,False,False,False,7,Multiple services,4,"Multiple companies, multiple services",3.8,1,High,Pudo | UPS,False
907,UPS,Convenience Stores,Privada,Premises,Valencia,46015.0,Fnx-Tentaciones,"Av. Tamarindos, 33",39.47886342457026,-0.4025100681298739,UPS,Convenience stores,Private,Premises,Valencia,Fnx-Tentaciones,"Av. Tamarindos, 33",46015.0,,,,7,Convenience Store,UPS,FNX TENTACIONES,AV TAMARINDOS 33,VAL_LOC_000044,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",11.38,1,High,Dhl | InPost | UPS,False
908,UPS,Convenience Stores,Privada,Mall,Valencia,46015.0,CC Carr Campanar,"Av. de Manuel de Falla, 13",39.4771124016056,-0.4051768538250858,UPS,Convenience stores,Private,Mall,Valencia,CC Carr Campanar,"Av. de Manuel de Falla, 13",46015.0,,,,7,Convenience Store,UPS,CC CARR CAMPANAR,AV DE MANUEL DE FALLA 13,VAL_LOC_000055,4,4,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",26.31,2,Medium,InPost | Pudo | SEUR | UPS,False
909,UPS,Convenience Stores,Privada,Premises,Valencia,46015.0,Estanco 101 Valencia,"C. Gaudencia Torres, 7",39.48177971401103,-0.394942211880086,UPS,Convenience stores,Private,Premises,Valencia,Estanco 101 Valencia,"C. Gaudencia Torres, 7",46015.0,,,,7,Convenience Store,UPS,ESTANCO 101 VALENCIA,C GAUDENCIA TORRES 7,VAL_LOC_000655,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
910,UPS,Convenience Stores,Privada,Premises,Valencia,46015.0,Fnx-Loterias Marcos Y Mas,"C/ de la Vall de la Ballestera, 36",39.4793126415961,-0.3983432529107916,UPS,Convenience stores,Private,Premises,Valencia,Fnx-Loterias Marcos Y Mas,"C/ de la Vall de la Ballestera, 36",46015.0,,,,7,Convenience Store,UPS,FNX LOTERIAS MARCOS Y MAS,C DE LA VALL DE LA BALLESTERA 36,VAL_LOC_000474,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",8.49,1,High,Celeritas | Ctt Express | UPS,False
911,UPS,Locker,Privada,Mall,Valencia,46015.0,CC Merc Campanar,"Av. de Tirso de Molina, 16",39.477605656386494,-0.3955858969947085,UPS,Lockers,Private,Mall,Valencia,CC Merc Campanar,"Av. de Tirso de Molina, 16",46015.0,,,,1,Locker,UPS,CC MERC CAMPANAR,AV DE TIRSO DE MOLINA 16,VAL_LOC_000341,3,3,True,False,True,False,False,False,False,False,7,Multiple services,4,"Multiple companies, multiple services",10.98,1,High,Pudo | SEUR | UPS,False
912,UPS,Convenience Stores,Privada,Premises,Valencia,46016.0,Con Mucho Gusto,"Av. Ausiás March, 2",39.45651193856843,-0.3758753057038104,UPS,Convenience stores,Private,Premises,Valencia,Con Mucho Gusto,"Av. Ausiás March, 2",46016.0,,,,7,Convenience Store,UPS,CON MUCHO GUSTO,AV AUSIAS MARCH 2,VAL_LOC_000425,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",6.56,1,High,Ctt Express | Dhl | Nacex | UPS,False
913,UPS,Convenience Stores,Privada,Premises,Valencia,46016.0,Estanco Carpesa,"Plaça del Poble, 7",39.51715894028981,-0.3783651404512727,UPS,Convenience stores,Private,Premises,Valencia,Estanco Carpesa,"Plaça del Poble, 7",46016.0,,,,7,Convenience Store,UPS,ESTANCO CARPESA,PLACA DEL POBLE 7,VAL_LOC_000477,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",9.61,1,High,Celeritas | Ctt Express | UPS,False
914,UPS,Convenience Stores,Privada,Premises,Valencia,46017.0,Material Didactico,"Pl. de Holanda, 7",39.4488094684983,-0.3879285656534679,UPS,Convenience stores,Private,Premises,Valencia,Material Didactico,"Pl. de Holanda, 7",46017.0,,,,7,Convenience Store,UPS,MATERIAL DIDACTICO,PL DE HOLANDA 7,VAL_LOC_000478,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.13,1,High,Celeritas | Ctt Express | Nacex | UPS,False
915,UPS,Convenience Stores,Privada,Kiosk,Valencia,46017.0,Kiosco La Cruz,SAN VICENT MARTIR 340 BAJO,39.44855907044732,-0.385863638950458,UPS,Convenience stores,Private,Kiosk,Valencia,Kiosco La Cruz,SAN VICENT MARTIR 340 BAJO,46017.0,,,,7,Convenience Store,UPS,KIOSCO LA CRUZ,SAN VICENT MARTIR 340 BAJO,VAL_LOC_000545,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",5.6,1,High,Ctt Express | UPS,False
916,UPS,Convenience Stores,Privada,Kiosk,Valencia,46017.0,Kiosco Senabre,"Pl. Santiago Suárez, 6",39.45297898969946,-0.3878502019225491,UPS,Convenience stores,Private,Kiosk,Valencia,Kiosco Senabre,"Pl. Santiago Suárez, 6",46017.0,,,,7,Convenience Store,UPS,KIOSCO SENABRE,PL SANTIAGO SUAREZ 6,VAL_LOC_000420,5,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",19.93,2,Medium,Celeritas | Dhl | Nacex | UPS,False
917,UPS,Convenience Stores,Privada,Premises,Valencia,46017.0,Kanguro Papeleria Daf,"Carrer de la Ciutat de Melilla, 16",39.45706830241616,-0.3924289936121919,UPS,Convenience stores,Private,Premises,Valencia,Kanguro Papeleria Daf,"Carrer de la Ciutat de Melilla, 16",46017.0,,,,7,Convenience Store,UPS,KANGURO PAPELERIA DAF,CARRER DE LA CIUTAT DE MELILLA 16,VAL_LOC_000375,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",5.47,1,High,SEUR | UPS,False
918,UPS,Convenience Stores,Privada,Premises,Valencia,46018.0,Mail Boxes Etc. 0327,"Av. del Cid, 41",39.46887710521237,-0.4002735193400234,UPS,Convenience stores,Private,Premises,Valencia,Mail Boxes Etc. 0327,"Av. del Cid, 41",46018.0,,,,7,Convenience Store,UPS,MAIL BOXES ETC 0327,AV DEL CID 41,VAL_LOC_000656,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
919,UPS,Convenience Stores,Privada,Premises,Valencia,46018.0,Carlin,"Av. del Cid, 48",39.468521179943046,-0.396766482094457,UPS,Convenience stores,Private,Premises,Valencia,Carlin,"Av. del Cid, 48",46018.0,,,,7,Convenience Store,UPS,CARLIN,AV DEL CID 48,VAL_LOC_000405,6,6,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",13.71,1,High,Celeritas | Ctt Express | Dhl | Gls | Nacex | UPS,False
920,UPS,Convenience Stores,Privada,Premises,Valencia,46018.0,Estanco 63,"C/ de la Democracia, 50",39.473734177773565,-0.4003748494883386,UPS,Convenience stores,Private,Premises,Valencia,Estanco 63,"C/ de la Democracia, 50",46018.0,,,,7,Convenience Store,UPS,ESTANCO 63,C DE LA DEMOCRACIA 50,VAL_LOC_000237,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.32,1,High,Amazon | UPS,False
921,UPS,Convenience Stores,Privada,Premises,Valencia,46018.0,Ozo Store,"Av. de Pérez Galdós, 75",39.46848010761411,-0.3913280771426595,UPS,Convenience stores,Private,Premises,Valencia,Ozo Store,"Av. de Pérez Galdós, 75",46018.0,,,,7,Convenience Store,UPS,OZO STORE,AV DE PEREZ GALDOS 75,VAL_LOC_000657,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,UPS,False
922,UPS,Convenience Stores,Privada,Premises,Valencia,46018.0,Ilusionarte,"Carrer de Fontanars dels Alforins, 70",39.46250238861735,-0.3965587647264375,UPS,Convenience stores,Private,Premises,Valencia,Ilusionarte,"Carrer de Fontanars dels Alforins, 70",46018.0,,,,7,Convenience Store,UPS,ILUSIONARTE,CARRER DE FONTANARS DELS ALFORINS 70,VAL_LOC_000411,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",1.74,1,High,Dhl | UPS,False
923,UPS,Convenience Stores,Privada,Kiosk,Valencia,46018.0,Kiosko Patraix,"C. Dibujante Manuel Gago, 12",39.46255990289056,-0.3911441197600862,UPS,Convenience stores,Private,Kiosk,Valencia,Kiosko Patraix,"C. Dibujante Manuel Gago, 12",46018.0,,,,7,Convenience Store,UPS,KIOSKO PATRAIX,C DIBUJANTE MANUEL GAGO 12,VAL_LOC_000342,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",11.23,1,High,Ctt Express | Gls | SEUR | UPS,False
924,UPS,Convenience Stores,Privada,Kiosk,Valencia,46019.0,Fnx-Kiosko Mayte,"C. San Juan Bosco, 69",39.49529385172535,-0.3709826380054764,UPS,Convenience stores,Private,Kiosk,Valencia,Fnx-Kiosko Mayte,"C. San Juan Bosco, 69",46019.0,,,,7,Convenience Store,UPS,FNX KIOSKO MAYTE,C SAN JUAN BOSCO 69,VAL_LOC_000247,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.26,1,High,Amazon | UPS,False
925,UPS,Convenience Stores,Privada,Premises,Valencia,46019.0,Estanc 136 Valencia,"C. Padre Viñas, 62",39.4937967275292,-0.3710064509124006,UPS,Convenience stores,Private,Premises,Valencia,Estanc 136 Valencia,"C. Padre Viñas, 62",46019.0,,,,7,Convenience Store,UPS,ESTANC 136 VALENCIA,C PADRE VINAS 62,VAL_LOC_000383,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",1.81,1,High,SEUR | UPS,False
926,UPS,Convenience Stores,Privada,Premises,Valencia,46019.0,La Barraca Smoke,"C. San Vicente de Paul, 17",39.62745100505455,-0.5966090541190636,UPS,Convenience stores,Private,Premises,Valencia,La Barraca Smoke,"C. San Vicente de Paul, 17",46019.0,,,,7,Convenience Store,UPS,LA BARRACA SMOKE,C SAN VICENTE DE PAUL 17,VAL_LOC_000622,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.72,1,High,Nacex | UPS,False
927,UPS,Convenience Stores,Privada,Premises,Valencia,46019.0,Outlet Destino 19,"C/ de Pedro Cabanes, 86",39.4945844315013,-0.3781776510556288,UPS,Convenience stores,Private,Premises,Valencia,Outlet Destino 19,"C/ de Pedro Cabanes, 86",46019.0,,,,7,Convenience Store,UPS,OUTLET DESTINO 19,C DE PEDRO CABANES 86,VAL_LOC_000255,4,4,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",8.41,1,High,Amazon | Gls | SEUR | UPS,False
928,UPS,Convenience Stores,Privada,Premises,Valencia,46020.0,Frutos Secos Oliguer,"Av. de Valladolid, 28",39.48894250277224,-0.3596238948409249,UPS,Convenience stores,Private,Premises,Valencia,Frutos Secos Oliguer,"Av. de Valladolid, 28",46020.0,,,,7,Convenience Store,UPS,FRUTOS SECOS OLIGUER,AV DE VALLADOLID 28,VAL_LOC_000262,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.11,1,High,Amazon | Nacex | UPS,False
929,UPS,Convenience Stores,Privada,Kiosk,Valencia,46020.0,Fnx-Kiosko Rosa,"Carrer de Cuenca Tramoyeres, 2",39.48296083321966,-0.3606566796254025,UPS,Convenience stores,Private,Kiosk,Valencia,Fnx-Kiosko Rosa,"Carrer de Cuenca Tramoyeres, 2",46020.0,,,,7,Convenience Store,UPS,FNX KIOSKO ROSA,CARRER DE CUENCA TRAMOYERES 2,VAL_LOC_000260,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",2.06,1,High,Amazon | UPS,False
930,UPS,Convenience Stores,Privada,Premises,Valencia,46020.0,Fnx-Papeleria Paco,"C. del Gorgos, 4",39.476887163780646,-0.3530667459294384,UPS,Convenience stores,Private,Premises,Valencia,Fnx-Papeleria Paco,"C. del Gorgos, 4",46020.0,,,,7,Convenience Store,UPS,FNX PAPELERIA PACO,C DEL GORGOS 4,VAL_LOC_000271,4,2,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",17.74,2,Medium,Amazon | UPS,False
931,UPS,Convenience Stores,Privada,Premises,Valencia,46021.0,Bellacor Telecomunicaciones,"C. del Dr. Manuel Candela, 66",39.47229766661568,-0.3483277489829566,UPS,Convenience stores,Private,Premises,Valencia,Bellacor Telecomunicaciones,"C. del Dr. Manuel Candela, 66",46021.0,,,,7,Convenience Store,UPS,BELLACOR TELECOMUNICACIONES,C DEL DR MANUEL CANDELA 66,VAL_LOC_000274,6,6,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",18.35,2,Medium,Amazon | Celeritas | Ctt Express | Dhl | Nacex | UPS,False
932,UPS,Convenience Stores,Privada,Premises,Valencia,46021.0,Costa De Valencia Formacion E Idiom,"Avda. de Blasco Ibáñez, 39",39.47617886582059,-0.3532848243377796,UPS,Convenience stores,Private,Premises,Valencia,Costa De Valencia Formacion E Idiom,"Avda. de Blasco Ibáñez, 39",46021.0,,,,7,Convenience Store,UPS,COSTA DE VALENCIA FORMACION E IDIOM,AVDA DE BLASCO IBANEZ 39,VAL_LOC_000272,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",5.79,1,High,Amazon | SEUR | UPS,False
933,UPS,Convenience Stores,Privada,Premises,Valencia,46021.0,Full-Monalisa Locutorio,"C. del Gorgos, 4",39.47687059992548,-0.3530238309421788,UPS,Convenience stores,Private,Premises,Valencia,Full-Monalisa Locutorio,"C. del Gorgos, 4",46021.0,,,,7,Convenience Store,UPS,FULL MONALISA LOCUTORIO,C DEL GORGOS 4,VAL_LOC_000271,4,2,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",17.74,2,Medium,Amazon | UPS,False
