ID,Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude,Company_raw,Type_raw,Infrastructure_raw,Type Infrastructure_raw,City_raw,Location_raw,Address_raw,Zip Code_raw,Import_Source,Import_Classification,Data_Quality_Flag,Record_Service_Type_Code,Record_Service_Type_Name,Type_Group_Code,Type_Group_Name,Company_Normalized,Location_Normalized,Address_Normalized,Location_Cluster_ID,Cluster_Record_Count,Cluster_Company_Count,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Companies,Cluster_Review_Required
53,InPost,Convenience Stores,Privada,Premises,Barcelona,8006,Estanco 355 Barcelona,"Carrer de Marià Cubí, 57",41.3982114842386,2.14947612427774,InPost,Convenience stores,Private,Premises,Barcelona,Estanco 355 Barcelona,"Carrer de Marià Cubí, 57",8006,,,,7,Convenience Store,1,PUDO,INPOST,ESTANCO 355 BARCELONA,CARRER DE MARIA CUBI 57,BAR_LOC_000052,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",10.89,1,High,InPost | Nacex | UPS,False
54,InPost,Convenience Stores,Privada,Premises,Barcelona,8006,Catmobils,"Travessera de Gràcia, 90",41.3982117842378,2.15279763962082,InPost,Convenience stores,Private,Premises,Barcelona,Catmobils,"Travessera de Gràcia, 90",8006,,,,7,Convenience Store,1,PUDO,INPOST,CATMOBILS,TRAVESSERA DE GRACIA 90,BAR_LOC_000053,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
55,InPost,Convenience Stores,Privada,Premises,Barcelona,8006,Novahome Reformas Stelias,"Carrer de Sant Elies, 11",41.4014447626001,2.14480901078518,InPost,Convenience stores,Private,Premises,Barcelona,Novahome Reformas Stelias,"Carrer de Sant Elies, 11",8006,,,,7,Convenience Store,1,PUDO,INPOST,NOVAHOME REFORMAS STELIAS,CARRER DE SANT ELIES 11,BAR_LOC_000054,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
56,InPost,Locker,Privada,Parking,Barcelona,8006,Lockers 24/7 Saba Gala Placidia,"Plaça de Gal·la Placídia, 2",41.3990771260616,2.15368455496397,InPost,Lockers,Private,Parking,Barcelona,Lockers 24/7 Saba Gala Placidia,"Plaça de Gal·la Placídia, 2",8006,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 SABA GALA PLACIDIA,PLACA DE GAL LA PLACIDIA 2,BAR_LOC_000055,3,3,True,False,True,False,False,False,False,False,7,Multiple services,4,"Multiple companies, multiple services",8.89,1,High,InPost | Pudo | SEUR,False
57,InPost,Convenience Stores,Privada,Premises,Barcelona,8006,Printopia Sl,"Carrer Minerva, 13",41.3963781689678,2.15656027116422,InPost,Convenience stores,Private,Premises,Barcelona,Printopia Sl,"Carrer Minerva, 13",8006,,,,7,Convenience Store,1,PUDO,INPOST,PRINTOPIA SL,CARRER MINERVA 13,BAR_LOC_000056,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
58,InPost,Convenience Stores,Privada,Premises,Barcelona,8006,Bo De Bo,"Carrer de Sant Hermenegild, 7",41.4040850230871,2.14543005496419,InPost,Convenience stores,Private,Premises,Barcelona,Bo De Bo,"Carrer de Sant Hermenegild, 7",8006,,,,7,Convenience Store,1,PUDO,INPOST,BO DE BO,CARRER DE SANT HERMENEGILD 7,BAR_LOC_000057,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
59,InPost,Convenience Stores,Privada,Premises,Barcelona,8006,Bar Granja Lili,Carrer de Ferran Valls i Taberner,41.4032978145623,2.14138631078525,InPost,Convenience stores,Private,Premises,Barcelona,Bar Granja Lili,Carrer de Ferran Valls i Taberner,8006,,,,7,Convenience Store,1,PUDO,INPOST,BAR GRANJA LILI,CARRER DE FERRAN VALLS I TABERNER,BAR_LOC_000058,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
60,InPost,Locker,Privada,Parking,Barcelona,8007,Lockers 24/7 Bamsa Gracia Consel,"Passeig de Gràcia, 33",41.391048401091,2.1659850684563,InPost,Lockers,Private,Parking,Barcelona,Lockers 24/7 Bamsa Gracia Consel,"Passeig de Gràcia, 33",8007,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 BAMSA GRACIA CONSEL,PASSEIG DE GRACIA 33,BAR_LOC_000059,5,4,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",36.28,3,Review,Amazon | InPost | SEUR | UPS,True
61,InPost,Locker,Privada,Parking,Barcelona,8007,Lockers 24/7 Bamsa Jardinets De,"Jardins de Salvador Espriu, Pg. de Gràcia, s/n",41.3974314037265,2.15901469999999,InPost,Lockers,Private,Parking,Barcelona,Lockers 24/7 Bamsa Jardinets De,"Jardins de Salvador Espriu, Pg. de Gràcia, s/n",8007,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 BAMSA JARDINETS DE,JARDINS DE SALVADOR ESPRIU PG DE GRACIA S N,BAR_LOC_000060,2,2,True,False,True,False,False,False,False,False,7,Multiple services,4,"Multiple companies, multiple services",5.38,1,High,InPost | Pudo,False
62,InPost,Locker,Privada,Parking,Barcelona,8007,Lockers 24/7 Saba Diputacio Barc,"Carrer de la Diputació, s/n",41.3926951208938,2.16995608465687,InPost,Lockers,Private,Parking,Barcelona,Lockers 24/7 Saba Diputacio Barc,"Carrer de la Diputació, s/n",8007,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 SABA DIPUTACIO BARC,CARRER DE LA DIPUTACIO S N,BAR_LOC_000061,3,3,True,False,True,False,False,False,False,False,7,Multiple services,4,"Multiple companies, multiple services",29.55,2,Medium,Amazon | InPost | Pudo,False
63,InPost,Locker,Privada,Parking,Barcelona,8007,Lockers 24/7 Saba Pau Claris,"C. de Pau Claris, 174",41.3958460832193,2.16369152612803,InPost,Lockers,Private,Parking,Barcelona,Lockers 24/7 Saba Pau Claris,"C. de Pau Claris, 174",8007,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 SABA PAU CLARIS,C DE PAU CLARIS 174,BAR_LOC_000062,4,4,True,False,True,False,False,False,False,False,7,Multiple services,4,"Multiple companies, multiple services",21.5,2,Medium,Amazon | InPost | Pudo | SEUR,False
64,InPost,Convenience Stores,Privada,Premises,Barcelona,8008,Usp Estanco Harvard,"Calle de Balmes, 152",41.3946541896089,2.15620112612799,InPost,Convenience stores,Private,Premises,Barcelona,Usp Estanco Harvard,"Calle de Balmes, 152",8008,,,,7,Convenience Store,1,PUDO,INPOST,USP ESTANCO HARVARD,CALLE DE BALMES 152,BAR_LOC_000063,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
65,InPost,Convenience Stores,Privada,Premises,Barcelona,8009,For You Mobils,"Carrer de Bailèn, 92",41.3966827325848,2.17132179729232,InPost,Convenience stores,Private,Premises,Barcelona,For You Mobils,"Carrer de Bailèn, 92",8009,,,,7,Convenience Store,1,PUDO,INPOST,FOR YOU MOBILS,CARRER DE BAILEN 92,BAR_LOC_000064,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
66,InPost,Convenience Stores,Privada,Premises,Barcelona,8009,Logo Phones,"C. de Pau Claris, 107",41.3917250506377,2.16822269729213,InPost,Convenience stores,Private,Premises,Barcelona,Logo Phones,"C. de Pau Claris, 107",8009,,,,7,Convenience Store,1,PUDO,INPOST,LOGO PHONES,C DE PAU CLARIS 107,BAR_LOC_000065,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",4.47,1,High,Amazon | Ctt Express | InPost,False
67,InPost,Convenience Stores,Privada,Premises,Barcelona,8009,Tabacs Estanc N 133,"Carrer de Girona, 101",41.3964586849166,2.16896271078497,InPost,Convenience stores,Private,Premises,Barcelona,Tabacs Estanc N 133,"Carrer de Girona, 101",8009,,,,7,Convenience Store,1,PUDO,INPOST,TABACS ESTANC N 133,CARRER DE GIRONA 101,BAR_LOC_000066,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
68,InPost,Convenience Stores,Privada,Premises,Barcelona,8009,Estanc 446,"Pg. de St. Joan, 89",41.3984779434942,2.17034868194927,InPost,Convenience stores,Private,Premises,Barcelona,Estanc 446,"Pg. de St. Joan, 89",8009,,,,7,Convenience Store,1,PUDO,INPOST,ESTANC 446,PG DE ST JOAN 89,BAR_LOC_000067,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
69,InPost,Convenience Stores,Privada,Premises,Barcelona,8009,Prink Sant Joan,Passeig De Sant Joan 51,41.3968770767412,2.17266219729231,InPost,Convenience stores,Private,Premises,Barcelona,Prink Sant Joan,Passeig De Sant Joan 51,8009,,,,7,Convenience Store,1,PUDO,INPOST,PRINK SANT JOAN,PASSEIG DE SANT JOAN 51,BAR_LOC_000068,2,2,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",12.47,1,High,Amazon | InPost,False
70,InPost,Convenience Stores,Privada,Premises,Barcelona,8009,Tesco Mobils,"Carrer de Mallorca, 341",41.4001591709347,2.17037056845668,InPost,Convenience stores,Private,Premises,Barcelona,Tesco Mobils,"Carrer de Mallorca, 341",8009,,,,7,Convenience Store,1,PUDO,INPOST,TESCO MOBILS,CARRER DE MALLORCA 341,BAR_LOC_000069,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",45.81,3,Review,Ctt Express | InPost,True
71,InPost,Convenience Stores,Privada,Premises,Barcelona,8010,Recta,"C. del Bruc, 15",41.3905169158315,2.17468825109864,InPost,Convenience stores,Private,Premises,Barcelona,Recta,"C. del Bruc, 15",8010,,,,7,Convenience Store,1,PUDO,INPOST,RECTA,C DEL BRUC 15,BAR_LOC_000070,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
72,InPost,Convenience Stores,Privada,Premises,Barcelona,8010,Mydogbcn,"C. del Bruc, 6",41.3897875239955,2.17604819141413,InPost,Convenience stores,Private,Premises,Barcelona,Mydogbcn,"C. del Bruc, 6",8010,,,,7,Convenience Store,1,PUDO,INPOST,MYDOGBCN,C DEL BRUC 6,BAR_LOC_000071,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
73,InPost,Locker,Privada,Parking,Barcelona,8010,Lockers 24/7 Saba Urquinaona,Pl. d'Urquinaona,41.3894809702286,2.17283715078011,InPost,Lockers,Private,Parking,Barcelona,Lockers 24/7 Saba Urquinaona,Pl. d'Urquinaona,8010,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 SABA URQUINAONA,PL D URQUINAONA,BAR_LOC_000072,4,4,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",7.16,1,High,Amazon | InPost | SEUR | UPS,False
74,InPost,Convenience Stores,Privada,Premises,Barcelona,8011,Todo Oficina,"Carrer d'Aribau, 60",41.3888153764959,2.15943227932035,InPost,Convenience stores,Private,Premises,Barcelona,Todo Oficina,"Carrer d'Aribau, 60",8011,,,,7,Convenience Store,1,PUDO,INPOST,TODO OFICINA,CARRER D ARIBAU 60,BAR_LOC_000073,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
75,InPost,Convenience Stores,Privada,Premises,Barcelona,8011,Bamboo Llar I Decoracio,"Carrer de Casanova, 75",41.3864774259333,2.15792025917281,InPost,Convenience stores,Private,Premises,Barcelona,Bamboo Llar I Decoracio,"Carrer de Casanova, 75",8011,,,,7,Convenience Store,1,PUDO,INPOST,BAMBOO LLAR I DECORACIO,CARRER DE CASANOVA 75,BAR_LOC_000074,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
76,InPost,Convenience Stores,Privada,Premises,Barcelona,8011,Foxlive,Carrer De Sepulveda 175,41.383614091595,2.16254821745863,InPost,Convenience stores,Private,Premises,Barcelona,Foxlive,Carrer De Sepulveda 175,8011,,,,7,Convenience Store,1,PUDO,INPOST,FOXLIVE,CARRER DE SEPULVEDA 175,BAR_LOC_000075,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",8.18,1,High,InPost | SEUR,False
77,InPost,Convenience Stores,Privada,Premises,Barcelona,8011,Decompras365com,"C. de Muntaner, 25",41.3850851864969,2.16147703489308,InPost,Convenience stores,Private,Premises,Barcelona,Decompras365com,"C. de Muntaner, 25",8011,,,,7,Convenience Store,1,PUDO,INPOST,DECOMPRAS365COM,C DE MUNTANER 25,BAR_LOC_000076,6,6,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",60.0,3,Review,Amazon | Dhl | InPost | Nacex | SEUR | UPS,True
78,InPost,Convenience Stores,Privada,Premises,Barcelona,8011,Optica Marcos,Carrer De Tamarit 156,41.37968354612,2.16254699039601,InPost,Convenience stores,Private,Premises,Barcelona,Optica Marcos,Carrer De Tamarit 156,8011,,,,7,Convenience Store,1,PUDO,INPOST,OPTICA MARCOS,CARRER DE TAMARIT 156,BAR_LOC_000077,3,3,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",20.68,2,Medium,InPost | Pudo | SEUR,False
79,InPost,Convenience Stores,Privada,Premises,Barcelona,8011,Tintoreria Rius,"Carrer de Floridablanca, 136",41.3810255951789,2.16189793360744,InPost,Convenience stores,Private,Premises,Barcelona,Tintoreria Rius,"Carrer de Floridablanca, 136",8011,,,,7,Convenience Store,1,PUDO,INPOST,TINTORERIA RIUS,CARRER DE FLORIDABLANCA 136,BAR_LOC_000078,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
80,InPost,Locker,Pública,Parking,Barcelona,8011,Lockers 24/7 Bsm Mercat Sant Ant,"Carrer de Tamarit, 177",41.3795762581012,2.16160962803001,InPost,Lockers,Public,Parking,Barcelona,Lockers 24/7 Bsm Mercat Sant Ant,"Carrer de Tamarit, 177",8011,,,,1,Locker,1,PUDO,INPOST,LOCKERS 24 7 BSM MERCAT SANT ANT,CARRER DE TAMARIT 177,BAR_LOC_000079,1,1,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,InPost,False
81,InPost,Convenience Stores,Privada,Premises,Barcelona,8011,Obelisco Trofeos,"Calle del Consejo de Ciento, 138",41.3819503933762,2.15358209266233,InPost,Convenience stores,Private,Premises,Barcelona,Obelisco Trofeos,"Calle del Consejo de Ciento, 138",8011,,,,7,Convenience Store,1,PUDO,INPOST,OBELISCO TROFEOS,CALLE DEL CONSEJO DE CIENTO 138,BAR_LOC_000080,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
82,InPost,Convenience Stores,Privada,Premises,Barcelona,8011,Todo Home Patinete,"Carrer de València, 147",41.3879220239486,2.15627959302654,InPost,Convenience stores,Private,Premises,Barcelona,Todo Home Patinete,"Carrer de València, 147",8011,,,,7,Convenience Store,1,PUDO,INPOST,TODO HOME PATINETE,CARRER DE VALENCIA 147,BAR_LOC_000081,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
83,InPost,Convenience Stores,Privada,Premises,Barcelona,8012,Greyhounders Visual Click Bcn,"Carrer Gran de Gràcia, 130",41.4016812913506,2.15363752030441,InPost,Convenience stores,Private,Premises,Barcelona,Greyhounders Visual Click Bcn,"Carrer Gran de Gràcia, 130",8012,,,,7,Convenience Store,1,PUDO,INPOST,GREYHOUNDERS VISUAL CLICK BCN,CARRER GRAN DE GRACIA 130,BAR_LOC_000082,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
84,InPost,Convenience Stores,Privada,Premises,Barcelona,8012,Punto Pelota,"Carrer de Berga, 16",41.4007772034548,2.1531995323918,InPost,Convenience stores,Private,Premises,Barcelona,Punto Pelota,"Carrer de Berga, 16",8012,,,,7,Convenience Store,1,PUDO,INPOST,PUNTO PELOTA,CARRER DE BERGA 16,BAR_LOC_000083,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
85,InPost,Convenience Stores,Privada,Premises,Barcelona,8012,Valira Gracia,"Carrer d'Astúries, 8",41.4028298439886,2.15313732154884,InPost,Convenience stores,Private,Premises,Barcelona,Valira Gracia,"Carrer d'Astúries, 8",8012,,,,7,Convenience Store,1,PUDO,INPOST,VALIRA GRACIA,CARRER D ASTURIES 8,BAR_LOC_000084,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",4.47,1,High,InPost | UPS,False
86,InPost,Convenience Stores,Privada,Premises,Barcelona,8012,Globus Amb Gracia,"Plaça del Sol, 22",41.4017178915211,2.1565197973915,InPost,Convenience stores,Private,Premises,Barcelona,Globus Amb Gracia,"Plaça del Sol, 22",8012,,,,7,Convenience Store,1,PUDO,INPOST,GLOBUS AMB GRACIA,PLACA DEL SOL 22,BAR_LOC_000085,6,4,True,False,True,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",51.71,3,Review,Amazon | InPost | Pudo | UPS,True
87,InPost,Convenience Stores,Privada,Premises,Barcelona,8012,Estanco 20 De Barcelona,"Carrer Gran de Gràcia, 219",41.4049443232859,2.15123043682481,InPost,Convenience stores,Private,Premises,Barcelona,Estanco 20 De Barcelona,"Carrer Gran de Gràcia, 219",8012,,,,7,Convenience Store,1,PUDO,INPOST,ESTANCO 20 DE BARCELONA,CARRER GRAN DE GRACIA 219,BAR_LOC_000086,5,5,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",48.64,3,Review,Amazon | Ctt Express | Dhl | InPost | SEUR,True
88,InPost,Convenience Stores,Privada,Premises,Barcelona,8012,Zelinda Milano Bcn,"Carrer de Milà i Fontanals, 28",41.4011092487867,2.16263023489429,InPost,Convenience stores,Private,Premises,Barcelona,Zelinda Milano Bcn,"Carrer de Milà i Fontanals, 28",8012,,,,7,Convenience Store,1,PUDO,INPOST,ZELINDA MILANO BCN,CARRER DE MILA I FONTANALS 28,BAR_LOC_000087,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
89,InPost,Convenience Stores,Privada,Premises,Barcelona,8012,Laika Pet Shop,"C. de Muntaner, 235",41.3947906121347,2.14844993521415,InPost,Convenience stores,Private,Premises,Barcelona,Laika Pet Shop,"C. de Muntaner, 235",8012,,,,7,Convenience Store,1,PUDO,INPOST,LAIKA PET SHOP,C DE MUNTANER 235,BAR_LOC_000088,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",50.27,3,Review,Celeritas | InPost | SEUR,True
90,InPost,Convenience Stores,Privada,Premises,Barcelona,8012,4g Mobils,"Travessera de Gràcia, 203",41.4031104258579,2.15999602934027,InPost,Convenience stores,Private,Premises,Barcelona,4g Mobils,"Travessera de Gràcia, 203",8012,,,,7,Convenience Store,1,PUDO,INPOST,4G MOBILS,TRAVESSERA DE GRACIA 203,BAR_LOC_000089,3,3,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",23.72,2,Medium,Ctt Express | InPost | SEUR,False
91,InPost,Convenience Stores,Privada,Premises,Barcelona,8012,Tierra De Indias,"Carrer Gran de Gràcia, 42",41.3992381498109,2.15676634887404,InPost,Convenience stores,Private,Premises,Barcelona,Tierra De Indias,"Carrer Gran de Gràcia, 42",8012,,,,7,Convenience Store,1,PUDO,INPOST,TIERRA DE INDIAS,CARRER GRAN DE GRACIA 42,BAR_LOC_000090,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
92,InPost,Convenience Stores,Privada,Supermarket,Barcelona,8013,Micro Market Outlet,"C/ de Padilla, 206",41.4040933898258,2.17971864855785,InPost,Convenience stores,Private,Supermarket,Barcelona,Micro Market Outlet,"C/ de Padilla, 206",8013,,,,7,Convenience Store,1,PUDO,INPOST,MICRO MARKET OUTLET,C DE PADILLA 206,BAR_LOC_000091,4,4,True,False,False,False,False,False,True,False,7,Multiple services,4,"Multiple companies, multiple services",54.42,3,Review,Ctt Express | Dhl | InPost | SEUR,True
93,InPost,Convenience Stores,Privada,Premises,Barcelona,8013,Phoneplanet Store,"C. de Cartagena, 202",41.4060377549957,2.18160917521346,InPost,Convenience stores,Private,Premises,Barcelona,Phoneplanet Store,"C. de Cartagena, 202",8013,,,,7,Convenience Store,1,PUDO,INPOST,PHONEPLANET STORE,C DE CARTAGENA 202,BAR_LOC_000092,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
94,InPost,Convenience Stores,Privada,Premises,Barcelona,8013,Cuina I Taula,"C/ de Padilla, 251",41.4055184968875,2.17726163393111,InPost,Convenience stores,Private,Premises,Barcelona,Cuina I Taula,"C/ de Padilla, 251",8013,,,,7,Convenience Store,1,PUDO,INPOST,CUINA I TAULA,C DE PADILLA 251,BAR_LOC_000093,1,1,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,InPost,False
95,InPost,Convenience Stores,Privada,Supermarket,Barcelona,8013,Super Fresh Supermercat,"Carrer de la Marina, 240",41.4028573664236,2.17725125403509,InPost,Convenience stores,Private,Supermarket,Barcelona,Super Fresh Supermercat,"Carrer de la Marina, 240",8013,,,,7,Convenience Store,1,PUDO,INPOST,SUPER FRESH SUPERMERCAT,CARRER DE LA MARINA 240,BAR_LOC_000094,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",26.93,2,Medium,Celeritas | InPost,False
96,InPost,Convenience Stores,Privada,Premises,Barcelona,8013,Marina Mobile,"Carrer de la Marina, 185",41.399889805181,2.1798775612729,InPost,Convenience stores,Private,Premises,Barcelona,Marina Mobile,"Carrer de la Marina, 185",8013,,,,7,Convenience Store,1,PUDO,INPOST,MARINA MOBILE,CARRER DE LA MARINA 185,BAR_LOC_000095,2,2,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.21,1,High,InPost | UPS,False
