Company,Type,Infrastructure,Type Infrastructure,City,Zip Code,Location,Address,Latitude,Longitude
INPOST,Lockers,Private,Parking,Barcelona,8007,Lockers 24/7 Saba Pau Claris,"C. de Pau Claris, 174",41.39584608,2.163691526
INPOST,Convenience stores,Private,Premises,Barcelona,8008,Usp Estanco Harvard,"Calle de Balmes, 152",41.39465419,2.156201126
INPOST,Convenience stores,Private,Premises,Barcelona,8009,For You Mobils,"Carrer de Bailèn, 92",41.39668273,2.171321797
INPOST,Convenience stores,Private,Premises,Barcelona,8009,Logo Phones,"C. de Pau Claris, 107",41.39172505,2.168222697
INPOST,Convenience stores,Private,Premises,Barcelona,8009,Tabacs Estanc N 133,"Carrer de Girona, 101",41.39645868,2.168962711
INPOST,Convenience stores,Private,Premises,Barcelona,8009,Estanc 446,"Pg. de St. Joan, 89",41.39847794,2.170348682
INPOST,Convenience stores,Private,Premises,Barcelona,8009,Prink Sant Joan,Passeig De Sant Joan 51,41.39687708,2.172662197
INPOST,Convenience stores,Private,Premises,Barcelona,8009,Tesco Mobils,"Carrer de Mallorca, 341",41.40015917,2.170370568
INPOST,Convenience stores,Private,Premises,Barcelona,8010,Recta,"C. del Bruc, 15",41.39051692,2.174688251
INPOST,Convenience stores,Private,Premises,Barcelona,8010,Mydogbcn,"C. del Bruc, 6",41.38978752,2.176048191
INPOST,Lockers,Private,Parking,Barcelona,8010,Lockers 24/7 Saba Urquinaona,Pl. d'Urquinaona,41.38948097,2.172837151
INPOST,Convenience stores,Private,Premises,Barcelona,8011,Todo Oficina,"Carrer d'Aribau, 60",41.38881538,2.159432279
INPOST,Convenience stores,Private,Premises,Barcelona,8011,Bamboo Llar I Decoracio,"Carrer de Casanova, 75",41.38647743,2.157920259
INPOST,Convenience stores,Private,Premises,Barcelona,8011,Foxlive,Carrer De Sepulveda 175,41.38361409,2.162548217
INPOST,Convenience stores,Private,Premises,Barcelona,8011,Decompras365com,"C. de Muntaner, 25",41.38508519,2.161477035
INPOST,Convenience stores,Private,Premises,Barcelona,8011,Optica Marcos,Carrer De Tamarit 156,41.37968355,2.16254699
INPOST,Convenience stores,Private,Premises,Barcelona,8011,Tintoreria Rius,"Carrer de Floridablanca, 136",41.3810256,2.161897934
INPOST,Lockers,Public,Parking,Barcelona,8011,Lockers 24/7 Bsm Mercat Sant Ant,"Carrer de Tamarit, 177",41.37957626,2.161609628
INPOST,Convenience stores,Private,Premises,Barcelona,8011,Obelisco Trofeos,"Calle del Consejo de Ciento, 138",41.38195039,2.153582093
INPOST,Convenience stores,Private,Premises,Barcelona,8011,Todo Home Patinete,"Carrer de València, 147",41.38792202,2.156279593
INPOST,Convenience stores,Private,Premises,Barcelona,8012,Greyhounders Visual Click Bcn,"Carrer Gran de Gràcia, 130",41.40168129,2.15363752
INPOST,Convenience stores,Private,Premises,Barcelona,8012,Punto Pelota,"Carrer de Berga, 16",41.4007772,2.153199532
INPOST,Convenience stores,Private,Premises,Barcelona,8012,Valira Gracia,"Carrer d'Astúries, 8",41.40282984,2.153137322
INPOST,Convenience stores,Private,Premises,Barcelona,8012,Globus Amb Gracia,"Plaça del Sol, 22",41.40171789,2.156519797
INPOST,Convenience stores,Private,Premises,Barcelona,8012,Estanco 20 De Barcelona,"Carrer Gran de Gràcia, 219",41.40494432,2.151230437
INPOST,Convenience stores,Private,Premises,Barcelona,8012,Zelinda Milano Bcn,"Carrer de Milà i Fontanals, 28",41.40110925,2.162630235
INPOST,Convenience stores,Private,Premises,Barcelona,8012,Laika Pet Shop,"C. de Muntaner, 235",41.39479061,2.148449935
INPOST,Convenience stores,Private,Premises,Barcelona,8012,4g Mobils,"Travessera de Gràcia, 203",41.40311043,2.159996029
INPOST,Convenience stores,Private,Premises,Barcelona,8012,Tierra De Indias,"Carrer Gran de Gràcia, 42",41.39923815,2.156766349
INPOST,Convenience stores,Private,Supermarket,Barcelona,8013,Micro Market Outlet,"C/ de Padilla, 206",41.40409339,2.179718649
INPOST,Convenience stores,Private,Premises,Barcelona,8013,Phoneplanet Store,"C. de Cartagena, 202",41.40603775,2.181609175
INPOST,Convenience stores,Private,Premises,Barcelona,8013,Cuina I Taula,"C/ de Padilla, 251",41.4055185,2.177261634
INPOST,Convenience stores,Private,Supermarket,Barcelona,8013,Super Fresh Supermercat,"Carrer de la Marina, 240",41.40285737,2.177251254
INPOST,Convenience stores,Private,Premises,Barcelona,8013,Marina Mobile,"Carrer de la Marina, 185",41.39988981,2.179877561
INPOST,Lockers,Private,Premises,Barcelona,8013,Lockers Money Exchange 08013,"Carrer de Lepant, 271",41.40479508,2.176198108
INPOST,Lockers,Private,Premises,Barcelona,8013,Lockers 24/7 Bolton Roger De Flo,"Carrer de Roger de Flor, 200",41.39919885,2.172675706
INPOST,Convenience stores,Private,Premises,Barcelona,8013,Ferreteria Platinum,"Carrer de la Diputació, 389",41.39756825,2.175981107
INPOST,Convenience stores,Private,Premises,Barcelona,8013,Herbolari Gran Vida,"Gran Via de les Corts Catalanes, 15",41.39984228,2.181406709
INPOST,Convenience stores,Private,Premises,Barcelona,8013,Etalonplus,"Carrer d'Ausiàs Marc, 77",41.3950074,2.179559964
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Namaste Electronica Y Informati,"C. de Riego, 8",41.37597711,2.138441879
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Alimentacio Dunav,Carrer 26 de Gener de 1641,41.37435891,2.141471348
INPOST,Lockers,Private,Parking,Barcelona,8014,Lockers 24/7 Saba Vilardell Barc,"C. Vilardell, 20",41.37482651,2.142679578
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Llibreria Montseny,"Carrer del Guadiana, 46",41.37338776,2.139634205
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Call Point Locutorio,"C. Vilardell, 22",41.37459491,2.142798701
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Saponina A Granel,"Carrer de Galileu, 111",41.379145,2.134431492
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Auro Floral Stories,"Carrer de l'Elisi, 17",41.37850626,2.14376365
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Capita Enciam,"Carrer de Galileu, 139",41.38008005,2.134056909
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Anaya Mobile,"Carrer de Sants, 254",41.37602937,2.128270841
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Mensajeros Crono,"Av. de Madrid, 190",41.38126555,2.132948249
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Copisteria Bcn,"Carrer de Llança, 50",41.38049885,2.145745362
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Tu Mejor Tu Sants,"Carrer de Begur, 55",41.37379389,2.130442938
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Llibreria 2002,"Carrer de Llança, 60",41.38076565,2.145395198
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Estanco Galileu,"Carrer de Galileu, 268",41.38352724,2.13258865
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Estanc Placa Del Centre,"Plaça del Centre, 5",41.38235604,2.135587021
INPOST,Lockers,Public,Public Infrastructure,Barcelona,8014,Lockers Tmb L3 Sants Estacio,"Pl. dels Països Catalans, 1",41.3792565,2.140054147
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Berlin Movil,"Carrer de València, 37",41.38199895,2.148484995
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Estanco 271,"Rambla del Brasil, 55",41.37851326,2.129031205
INPOST,Convenience stores,Private,Premises,Barcelona,8014,Fruteria Don Lino,"Carrer de l'Escultor Canet, 15",41.37409678,2.127527826
INPOST,Lockers,Private,Premises,Barcelona,8015,Lockers Lavanderia Lavados,"Calle del Consejo de Ciento, 97",41.38062496,2.151112973
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Gigabyte,"Carrer de Vilamarí, 45",41.3773934,2.151280364
INPOST,Lockers,Private,Mall,Barcelona,8015,Lockers 24/7 Cc Arenas De Barcel,Gran Via de les Corts Catalanes,41.37644796,2.14943915
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Pintures I Drogueria Navarra,"Carrer d'Aragó, 21",41.37935768,2.146864976
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Papeleria Officexpress Bcn,"Gran Via de les Corts Catalanes, 464",41.3793719,2.15509456
INPOST,Lockers,Private,Parking,Barcelona,8015,Lockers 24/7 Saba Valencia Calab,"Carrer de València, 77",41.38323859,2.150299564
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Goetia Boutique Esoterica Y Ocu,"Av. de Mistral, 42",41.37671056,2.155433149
INPOST,Lockers,Private,Premises,Barcelona,8015,Lockers Lavanderia Primecolada D,"Carrer de la Diputació, 80",41.38040935,2.153825252
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Borrel Multiservices,"Carrer del Comte Borrell, 108",41.38127365,2.15818121
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Estanc De Mistral,"Av. de Mistral, 28",41.37710915,2.156872476
INPOST,Lockers,Private,Parking,Barcelona,8015,Lockers 24/7 Saba Tarradellas Ii,"Av. de Josep Tarradellas, 6",41.31299874,2.015950292
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Lockers La Wash Gran Via 273,"Gran Via de les Corts Catalanes, 273",41.37161741,2.143933123
INPOST,Lockers,Private,Service Station,Barcelona,8015,Lockers Galp Barcelona Paralelo,"Av. del Paralelo, 132",41.37576912,2.160566024
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Estanc Urgell,"Carrer del Comte d'Urgell, 91",41.38385044,2.156376225
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Estanc 381,"Av. de Josep Tarradellas, 92",41.38881153,2.143522892
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Moon Mobils,"Carrer de Numància, 29",41.38238459,2.140006134
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Moto Minut,"Carrer del Comte d'Urgell, 84",41.38330304,2.157738407
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Estanc Prat,"C. de Villarroel, 165",41.38817672,2.152966922
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Estanco Placa Del Centre,"Plaça del Centre, 5",41.38246874,2.135522651
INPOST,Convenience stores,Private,Premises,Barcelona,8015,Estanc Expendeduria 33,"Carrer d'Amadeu Torner, 70",41.36309374,2.12241137
INPOST,Lockers,Private,Mall,Barcelona,8016,Lockers Cc Som Multiespai,"Avinguda de Rio de Janeiro, 42",41.43557922,2.181531348
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Ab Moviles,"Pg. de Valldaura, 268",41.43937392,2.180625398
INPOST,Convenience stores,Private,Premises,Barcelona,8016,El Cau De La Naira,"Avinguda de Rio de Janeiro, 7",41.43888246,2.180840827
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Radhey Mobils,"Avinguda de Rio de Janeiro, 5",41.43110797,2.182065172
INPOST,Convenience stores,Private,Kiosk,Barcelona,8016,Kiosk Valldaura Bones Noves,"Pg. de Valldaura, 218",41.43818561,2.173794325
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Articles Bamby,"Av. Meridiana, 507",41.44370269,2.18580791
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Botiga Digi,"C/ Joaquim Valls, 39",41.44308898,2.181875165
INPOST,Lockers,Private,Service Station,Barcelona,8016,Lockers 24/7 Repsol Sant Andreu,"Carrer Gran de Sant Andreu, 513",41.44407232,2.188126034
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Md Serveis Nou Barris,"Carrer de Pablo Iglesias, 10",41.44309495,2.18099385
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Bienhecho Express,"Carrer de Pablo Iglesias, 91",41.44533116,2.182723208
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Estanco Gomez,Cr Concepcion Arenal 191,41.42817545,2.184130505
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Papeleria La Fuente,"Carrer de la Font d'en Canyelles, 114",41.44213239,2.174222044
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Djmobiles,"Carrer d'Alcúdia, 38",41.43583295,2.174281004
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Estanc 285,"Carrer del Doctor Pi i Molist, 97",41.43475798,2.172494385
INPOST,Lockers,Private,Supermarket,Barcelona,8016,Lockers Dia Carrer Arnau Doms,"Carrer d'Arnau d'Oms, 47",41.43136021,2.177015605
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Antmotion Informatica,"Carrer de la Jota, 148",41.42980049,2.175619179
INPOST,Convenience stores,Private,Premises,Barcelona,8016,El Paisa 3,"Carrer d'Escòcia, 7",41.42866811,2.183578605
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Libreria Papeleria Evayol,"Pg. de Fabra i Puig, 466",41.43821662,2.165851006
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Academia Esmoda Bcn,"Carrer de Concepción Arenal, 274",41.43286076,2.184403222
INPOST,Lockers,Private,Supermarket,Barcelona,8016,Lockers Dia Cl Cinca,"Carrer del Cinca, 69",41.4407596,2.19181241
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Automodelismo Sarich,"C/ Joaquim Valls, 108",41.44514964,2.177796837
INPOST,Lockers,Private,Supermarket,Barcelona,8016,Lockers Dia Cienfuegos,Carrer De Cienfuegos 7-9,41.42424794,2.184770427
INPOST,Lockers,Public,Parking,Barcelona,8016,Lockers 24/7 Parking Bsm Sant An,"Carrer de les Monges, 6",41.43067676,2.187947221
INPOST,Lockers,Private,Supermarket,Barcelona,8016,Lockers Dia Carrer De Viladrosa,"Carrer de Viladrosa, 138",41.4452747,2.178218966
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Casa De Mobils I Enviaments De,"Carrer d'Alcàntara, 18",41.44594563,2.172728589
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Cincapapers,"Carrer del Cinca, 96",41.44156178,2.192163168
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Vapstoresagrera,"C. Pardo, 9",41.42671154,2.182389592
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Chiquilandia,"Carrer de les Torres, 37",41.44696533,2.176309833
INPOST,Lockers,Public,Parking,Barcelona,8016,Lockers 24/7 Bsm Placa Francesc,"Vía Julia, 107",41.44265555,2.177774137
INPOST,Convenience stores,Private,Premises,Barcelona,8016,Libreria Ulises,"Carrer del Pacífic, 34",41.42633742,2.18891402
INPOST,Lockers,Public,Parking,Barcelona,8018,Lockers 24/7 Bsm Parking C/Badaj,"Carrer de Badajoz, 168",41.4035992,2.189594806
INPOST,Convenience stores,Private,Premises,Barcelona,8018,Estanc 328,"Carrer de Bolívia, 1",41.4012148,2.188232392
INPOST,Convenience stores,Private,Premises,Barcelona,8018,L Estanc De La Miriam,"Carrer de Pallars, 145",41.39866657,2.193778895
INPOST,Convenience stores,Private,Premises,Barcelona,8018,Panaderia Naim,"Carrer de Joan I, 4",41.40759101,2.187515271
INPOST,Convenience stores,Private,Premises,Barcelona,8018,Locutorio El Paisa 12,"Carrer de València, 568",41.40784533,2.183424453
INPOST,Convenience stores,Private,Supermarket,Barcelona,8018,Condis Supermercat,"C/ de Padilla, 175",41.40141,2.182861164
INPOST,Convenience stores,Private,Premises,Barcelona,8018,Lestanc De Marina,"Av. Meridiana, 32",41.39567259,2.187014748
INPOST,Convenience stores,Private,Premises,Barcelona,8018,Mon Natural,"Carrer de València, 585",41.40903203,2.184543464
INPOST,Convenience stores,Private,Premises,Barcelona,8018,Vapstore Poblenou,"Rbla. del Poblenou, 161",41.40729043,2.193262111
INPOST,Convenience stores,Private,Premises,Barcelona,8018,The Garage,"C. de Provença, 578",41.40976021,2.181828427
INPOST,Lockers,Private,Parking,Barcelona,8018,Lockers 24/7 Bsm Parking Estacio,"Carrer d'Alí Bei, 88",41.39445458,2.182358155
INPOST,Convenience stores,Private,Premises,Barcelona,8018,Feos Poblenou,"Carrer dels Almogàvers, 213",41.40212126,2.196047563
INPOST,Lockers,Private,Public Infrastructure,Barcelona,8018,Lockers Tmb L2 Clot,Estacion De Clot,41.40946782,2.187260851
INPOST,Lockers,Private,Premises,Barcelona,8018,Lockers Indoorwall El Clot Sala,"Carrer de Gabriel y Galán, 3",41.41168341,2.189212211
INPOST,Convenience stores,Private,Premises,Barcelona,8019,Electronuki,"Carrer de Cristóbal de Moura, 209",41.41575686,2.211788193
INPOST,Convenience stores,Private,Premises,Barcelona,8019,Alimentacion Limda,"Carrer de Pujades, 406",41.41130588,2.213459777
INPOST,Convenience stores,Private,Premises,Barcelona,8019,Ali Alimentacion,"Carrer de la Selva de Mar, 34",41.40862142,2.210079551
INPOST,Convenience stores,Private,Premises,Barcelona,8019,Herbodietetica Lo Mas Natural,"C/ de Llull, 379",41.41202059,2.215096227
INPOST,Convenience stores,Private,Premises,Barcelona,8019,Best Digital Zone,"C/ de Alfonso el Magnánimo, 6",41.41435171,2.217938179
INPOST,Convenience stores,Private,Premises,Barcelona,8019,Clinica Veterinaria Curasana,"P.º del Taulat, 279A",41.40629649,2.213504563
INPOST,Convenience stores,Private,Premises,Barcelona,8019,Gran Via Moviles,"Gran Via de les Corts Catalanes, 1136",41.41782932,2.206627947
INPOST,Lockers,Private,Service Station,Barcelona,8019,Lockers 24/7 Galp Pujades,"Carrer de Bac de Roda, 66",41.40638155,2.206239276
INPOST,Lockers,Private,Supermarket,Barcelona,8019,Lockers Caprabo Rambla Guipuzcoa,"Rambla de Guipúscoa, 116",41.42030847,2.202361796
INPOST,Lockers,Private,Premises,Barcelona,8019,Lockers Europhil Envio De Dinero,"Carrer de Josep Miret, 8",41.42162281,2.200431466
INPOST,Lockers,Public,Parking,Barcelona,8019,Lockers 24/7 Bsm Forum,"Av. de Eduard Maristany, 4",41.413429,2.221308123
INPOST,Convenience stores,Private,Premises,Barcelona,8019,Mini Mobil,"C de Puigcerdà, 270",41.42138806,2.202028422
INPOST,Convenience stores,Private,Premises,Barcelona,8019,Space Print,"C. del Concilio de Trento, 273",41.4212906,2.205563077
INPOST,Convenience stores,Private,Premises,Barcelona,8019,Jpg Digital,"Carrer de Sant Pere, 8",41.42808293,2.222035311
INPOST,Convenience stores,Private,Premises,Barcelona,8019,Prink / Iriparo Sant Andreu,"Carrer Gran de Sant Andreu, 145",41.43203284,2.189125221
INPOST,Lockers,Private,Parking,Barcelona,8019,Lockers 24/7 Indigo Can Fabra,"Calle Segre, 30",41.43567369,2.191245891
INPOST,Lockers,Private,Premises,Barcelona,8019,Lockers Estanco N36 Barcelona,"Carrer de los Castillejos, 320",41.40943532,2.174895036
INPOST,Convenience stores,Private,Kiosk,Barcelona,8019,Kiosco De Gio,"Carrer de Sant Quintí, 130",41.41631824,2.17483012
INPOST,Lockers,Public,Parking,Barcelona,8019,Lockers 24/7 Parking Bsm Mercat,"C. de Teodoro Llorente, 10",41.41956284,2.178829802
INPOST,Lockers,Private,Service Station,Barcelona,8019,Lockers 24/7 Galp Maragall,"Rambla de Volart, 2",41.41600401,2.17993299
INPOST,Convenience stores,Private,Premises,Barcelona,8020,Date El Gusto,"Carrer de Cantàbria, 46",41.42137974,2.199873107
INPOST,Convenience stores,Private,Premises,Barcelona,8020,Imobil Servei Technic,"Carrer del Pont del Treball Digne, 10",41.42265304,2.197000852
INPOST,Convenience stores,Private,Premises,Barcelona,8020,El Teu Estanc,"C. de Binéfar, 3",41.42477478,2.20313802
INPOST,Convenience stores,Private,Premises,Barcelona,8020,Impact Impresion,"Carrer de l'Agricultura, 256",41.41871884,2.200935523
INPOST,Lockers,Private,Premises,Barcelona,8020,Lockers Lavanderia Open Blue Tre,"Carrer del Treball, 205",41.41670821,2.200836704
INPOST,Convenience stores,Private,Premises,Barcelona,8020,Estanc Huelva,"Carrer de Huelva, 56",41.41692964,2.195511179
INPOST,Convenience stores,Private,Premises,Barcelona,8020,La Llar D Obon Mercader,"Carrer de Huelva, 42",41.4160587,2.194353478
INPOST,Convenience stores,Private,Premises,Barcelona,8020,Estanco 210 Barcelona,"Gran Via de les Corts Catalanes, 1076",41.41529282,2.203560006
INPOST,Convenience stores,Private,Premises,Barcelona,8020,Estanc Cuevas,"Carrer del Paraguai, 17",41.4171626,2.206848722
INPOST,Convenience stores,Private,Premises,Barcelona,8021,Vivebio,"Carrer dels Madrazo, 102",41.39732481,2.144632877
INPOST,Lockers,Private,Parking,Barcelona,8021,Lockers 24/7 Saba Pau Casals Tur,"Av. de Pau Casals, Sarrià-Sant Gervasi",41.39460322,2.143197822
INPOST,Convenience stores,Private,Premises,Barcelona,8021,Nou Estil,"Carrer de Santaló, 27",41.39541531,2.145987849
INPOST,Convenience stores,Private,Premises,Barcelona,8021,El Teu Mobil,"Carrer de Santaló, 14 y 20",41.39533611,2.146526377
INPOST,Lockers,Private,Parking,Barcelona,8021,Lockers 24/7 Indigo Placa Wagner,"Plaça de Wagner, 24",41.3922749,2.139191511
INPOST,Convenience stores,Private,Premises,Barcelona,8022,Prime Phones Sant Gervasi,"Pg. de St. Gervasi, 22",41.40901541,2.13471681
INPOST,Lockers,Public,Parking,Barcelona,8022,Lockers 24/7 Bsm Placa Bonanova,"Pl. de la Bonanova, 2",41.40726641,2.133684329
INPOST,Convenience stores,Private,Premises,Barcelona,8022,Prink St Gervasi,"Pg. de St. Gervasi, 57",41.41101725,2.138002246
INPOST,Convenience stores,Private,Premises,Barcelona,8022,M Mobil Bcn,"C. de Muntaner, 558",41.40611143,2.134664238
INPOST,Convenience stores,Private,Premises,Barcelona,8022,Lampisteria Ferreteria Novahome,"Calle de Balmes, 446",41.40882448,2.137794991
INPOST,Convenience stores,Private,Premises,Barcelona,8022,Nova Home Muntaner,"C. de Muntaner, 530",41.40486261,2.135989075
INPOST,Convenience stores,Private,Premises,Barcelona,8022,Textil Hogar Llibre,"Carrer de Craywinckel, 18",41.41212532,2.138938048
INPOST,Convenience stores,Private,Premises,Barcelona,8022,Nova Home Ganduxer,"Carrer de Ganduxer, 138",41.4043933,2.130597105
INPOST,Convenience stores,Private,Premises,Barcelona,8022,Mt Informatica,"Carrer de Sant Màrius, 25",41.40375006,2.137618262
INPOST,Lockers,Public,Parking,Barcelona,8024,Lockers 24/7 Bsm Parking Travess,"C/ de Travessera de Dalt, 51",41.40969413,2.154267779
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Dietetica Els Remeis,"C. de Praga, 31",41.41419503,2.163048781
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Ida Oliver,"C/ de Travessera de Dalt, 18",41.40867708,2.152670491
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Foto Cent,"Carrer de la Providència, 129",41.40981599,2.161995574
INPOST,Lockers,Private,Premises,Barcelona,8024,Lockers Da Zhong Fu,"C/ de Travessera de Dalt, 5",41.40835758,2.151005506
INPOST,Lockers,Private,Parking,Barcelona,8024,Lockers 24/7 Bolton Ronda Del Gu,"Ronda del Guinardó, 38",41.41189951,2.166037107
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Tintea Joanic,"Carrer de Pi i Margall, 7",41.40653486,2.162933566
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Prink Travessera,"C/ de Travessera de Dalt, 42",41.40908289,2.154107318
INPOST,Lockers,Public,Parking,Barcelona,8024,Lockers 24/7 Bsm Parking Placa J,"C / de l´Escorial, Plaça d'En Joanic, 1",41.40639074,2.16267619
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Skipper,"C/ de Travessera de Dalt, 50",41.40937549,2.154780105
INPOST,Convenience stores,Private,Premises,Barcelona,8024,La Marga,"Av. de la Mare de Déu de Montserrat, 113",41.41603673,2.168736389
INPOST,Lockers,Public,Parking,Barcelona,8024,Lockers 24/7 Bsm Marina Gracia,"Carrer de Taxdirt, 14",41.40896098,2.165524033
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Mf Solution,"Av. de Vallcarca, 46",41.40976015,2.148004838
INPOST,Lockers,Private,Supermarket,Barcelona,8024,Lockers Bi Discount,"Carrer de Sant Antoni Maria Claret, 3",41.40365952,2.163370863
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Estanco 421,"Travessera de Gràcia, 337",41.4076109,2.166881282
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Ocean Cargo,"Carrer de Bolívar, 33",41.4103691,2.146698644
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Art I Paper Copisteria,"Travessera de Gràcia, 337",41.40764309,2.167052946
INPOST,Lockers,Private,Premises,Barcelona,8024,Lockers Lavanderia Estelar,"Carrer de Sardenya, 355",41.40577563,2.170120966
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Ha Mobile House,"Carrer de Còrsega, 428",41.4012594,2.165795561
INPOST,Convenience stores,Private,Premises,Barcelona,8024,La Bodega Mediterranea,"Carrer de Lepant, 344",41.40809712,2.172677896
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Perfumeria Drogueria Entorn,"C/ de Padilla, 315",41.40875232,2.173136465
INPOST,Lockers,Private,Parking,Barcelona,8024,Lockers 24/7 Saba Hospital Sant,"Carrer del Mas Casanovas, 70",41.41439491,2.172226868
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Imprimax Corsega,"Carrer de Còrsega, 552",41.40699388,2.173225506
INPOST,Lockers,Public,Parking,Barcelona,8024,Lockers 24/7 Bsm Avinguda Gaudi,"Carrer de los Castillejos, 328",41.41006547,2.174051506
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Doctor Of Mobiles,"Carrer de Roger de Flor, 322",41.40505725,2.164912468
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Sherrys Mobil Casa,"Ronda del General Mitre, 179",41.40504063,2.140942254
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Pro Cycling Faricle,"Av. de la República Argentina, 168",41.41188718,2.142127148
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Sweet Gaudi,"Carrer de Lepant, 312",41.40666414,2.174697944
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Creative Studio,"Carrer de Nàpols, 292",41.4034591,2.169096934
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Ict Smart Bcn,"C. de Provença, 343",41.40015371,2.16816549
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Alimentacion Aguilera,"Carrer de Varsòvia, 150",41.41871625,2.172321008
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Alimentacion Bertran,"Carrer de Bertran, 109",41.40942207,2.139137405
INPOST,Convenience stores,Private,Premises,Barcelona,8024,Grana Fotografia,"Carrer de Sant Antoni Maria Claret, 278, 280",41.41348187,2.177304849
INPOST,Lockers,Private,Parking,Barcelona,8025,Lockers 24/7 Bolton Ronda Del Guinardo,"Ronda del Guinardó, 38",41.41197193,2.165951278
INPOST,Lockers,Public,Parking,Barcelona,8025,Lockers 24/7 Bsm Parking Placa J,"C / de l´Escorial, Plaça d'En Joanic, 1",41.40593364,2.162536046
INPOST,Lockers,Private,Parking,Barcelona,8025,Lockers 24/7 Bolton Joan Maragall,Carrer D'amilcar 115,41.4266089,2.172792287
INPOST,Lockers,Private,Parking,Barcelona,8025,Lockers 24/7 Saba Diputacio Barcelona,"Carrer de la Diputació, 287",41.39191284,2.168758455
INPOST,Lockers,Private,Parking,Barcelona,8025,Lockers 24/7 Bamsa Gracia Consell,"Pg. de Gràcia, 33",41.39130206,2.165962493
INPOST,Convenience stores,Private,Premises,Barcelona,8026,Estanc Martinenc,"Carrer del Degà Bahí, 44",41.41243463,2.18466012
INPOST,Convenience stores,Private,Kiosk,Barcelona,8026,Quiosc Sara,"Carrer de Mallorca, 595",41.41171689,2.185733455
INPOST,Convenience stores,Private,Premises,Barcelona,8026,Ferreteria Entretuercas,"Carrer de Còrsega, 659",41.41103119,2.17808912
